cliente_id,idade,genero,nacionalidade,distrito_residencia,cliente_desde,tipo_cliente,cliente_habitual,ano_primeira_interacao,mes_primeira_interacao,dia_primeira_interacao,cliente_habitual_bool,anos_desde_primeira_interacao,faixa_etaria
C004730,42,M,PT,Porto,2024-01-24,Restaurante,Não,2024,1,24,False,1.7,35-44
C001082,36,M,PT,Aveiro,2024-05-08,Hotel,Não,2024,5,8,False,1.4,35-44
C001665,62,M,Outro,Estrangeiro,2024-08-04,Restaurante,Sim,2024,8,4,True,1.2,55-64
C001013,75,F,DE,Estrangeiro,2024-11-18,Hotel,Sim,2024,11,18,True,0.9,65+
C001932,49,F,PT,Porto,2024-05-24,Hotel,Não,2024,5,24,False,1.4,45-54
C001151,26,M,DE,Estrangeiro,2024-06-17,Ambos,Sim,2024,6,17,True,1.3,25-34
C002839,77,F,PT,Porto,2024-08-04,Restaurante,Sim,2024,8,4,True,1.2,65+
C005950,18,F,PT,Coimbra,2024-03-05,Restaurante,Sim,2024,3,5,True,1.6,18-24
C000117,41,F,ES,Estrangeiro,2023-12-01,Restaurante,Não,2023,12,1,False,1.9,35-44
C000741,18,M,FR,Estrangeiro,2023-07-30,Restaurante,Não,2023,7,30,False,2.2,18-24
C007676,30,F,PT,Viseu,2023-04-04,Hotel,Não,2023,4,4,False,2.5,25-34
C006071,51,M,PT,Porto,2023-09-06,Restaurante,Não,2023,9,6,False,2.1,45-54
C005178,18,F,FR,Estrangeiro,2024-07-17,Restaurante,Não,2024,7,17,False,1.3,18-24
C003676,43,F,PT,Braga,2024-10-14,Restaurante,Não,2024,10,14,False,1.0,35-44
C005907,39,F,PT,Braga,2024-12-22,Hotel,Não,2024,12,22,False,0.8,35-44
C000831,20,F,PT,Braga,2024-10-27,Restaurante,Não,2024,10,27,False,1.0,18-24
C000120,54,M,ES,Estrangeiro,2023-11-05,Restaurante,Sim,2023,11,5,True,2.0,45-54
C004753,38,F,PT,Porto,2024-05-23,Restaurante,Não,2024,5,23,False,1.4,35-44
C007631,59,M,FR,Estrangeiro,2024-12-13,Restaurante,Sim,2024,12,13,True,0.8,55-64
C007573,31,F,PT,Faro,2024-03-06,Ambos,Não,2024,3,6,False,1.6,25-34
C007904,23,M,ES,Estrangeiro,2023-04-06,Restaurante,Não,2023,4,6,False,2.5,18-24
C000636,18,M,PT,Aveiro,2024-09-09,Restaurante,Não,2024,9,9,False,1.1,18-24
C004466,23,M,FR,Estrangeiro,2023-03-15,Restaurante,Sim,2023,3,15,True,2.6,18-24
C004365,32,F,PT,Braga,2024-11-18,Hotel,Sim,2024,11,18,True,0.9,25-34
C006800,61,M,PT,Lisboa,2023-10-29,Restaurante,Não,2023,10,29,False,2.0,55-64
C007080,39,F,PT,Lisboa,2024-11-10,Ambos,Sim,2024,11,10,True,0.9,35-44
C006967,32,M,ES,Estrangeiro,2023-04-30,Hotel,Não,2023,4,30,False,2.5,25-34
C007011,46,M,PT,Outro,2023-10-20,Ambos,Sim,2023,10,20,True,2.0,45-54
C004143,48,F,PT,Porto,2024-12-18,Restaurante,Não,2024,12,18,False,0.8,45-54
C007028,23,M,PT,Aveiro,2024-08-04,Restaurante,Não,2024,8,4,False,1.2,18-24
C000992,18,F,PT,Coimbra,2023-09-22,Ambos,Não,2023,9,22,False,2.1,18-24
C000877,33,M,FR,Estrangeiro,2023-12-31,Restaurante,Não,2023,12,31,False,1.8,25-34
C004870,33,F,Outro,Estrangeiro,2024-10-22,Ambos,Não,2024,10,22,False,1.0,25-34
C005316,37,M,PT,Lisboa,2024-04-14,Restaurante,Sim,2024,4,14,True,1.5,35-44
C005223,38,F,PT,Lisboa,2023-01-03,Restaurante,Não,2023,1,3,False,2.8,35-44
C000005,38,M,ES,Estrangeiro,2024-10-27,Restaurante,Não,2024,10,27,False,1.0,35-44
C003052,30,F,UK,Estrangeiro,2023-03-28,Restaurante,Não,2023,3,28,False,2.6,25-34
C005692,18,M,FR,Estrangeiro,2024-07-05,Ambos,Sim,2024,7,5,True,1.3,18-24
C003125,39,M,DE,Estrangeiro,2023-01-27,Restaurante,Não,2023,1,27,False,2.7,35-44
C006408,46,M,PT,Porto,2024-12-23,Restaurante,Sim,2024,12,23,True,0.8,45-54
C007137,31,M,FR,Estrangeiro,2024-01-03,Restaurante,Não,2024,1,3,False,1.8,25-34
C002661,23,M,PT,Porto,2024-02-09,Restaurante,Não,2024,2,9,False,1.7,18-24
C002492,30,F,PT,Braga,2023-03-24,Restaurante,Não,2023,3,24,False,2.6,25-34
C007147,51,M,ES,Estrangeiro,2024-02-12,Hotel,Não,2024,2,12,False,1.7,45-54
C005174,26,M,DE,Estrangeiro,2023-08-29,Hotel,Não,2023,8,29,False,2.1,25-34
C003855,36,F,PT,Porto,2023-07-31,Restaurante,Não,2023,7,31,False,2.2,35-44
C004934,59,M,FR,Estrangeiro,2023-08-23,Restaurante,Não,2023,8,23,False,2.2,55-64
C004778,61,F,PT,Lisboa,2024-07-06,Restaurante,Sim,2024,7,6,True,1.3,55-64
C001716,40,M,PT,Lisboa,2023-03-03,Restaurante,Não,2023,3,3,False,2.6,35-44
C006449,18,M,PT,Lisboa,2024-02-29,Restaurante,Não,2024,2,29,False,1.6,18-24
C006714,46,F,PT,Porto,2024-12-20,Hotel,Sim,2024,12,20,True,0.8,45-54
C006458,57,M,PT,Porto,2024-04-01,Ambos,Não,2024,4,1,False,1.5,55-64
C006294,48,M,ES,Estrangeiro,2024-04-03,Restaurante,Não,2024,4,3,False,1.5,45-54
C001149,67,F,PT,Braga,2024-01-02,Restaurante,Não,2024,1,2,False,1.8,65+
C003262,42,F,ES,Estrangeiro,2023-10-30,Hotel,Não,2023,10,30,False,2.0,35-44
C000575,55,F,UK,Estrangeiro,2023-05-18,Hotel,Não,2023,5,18,False,2.4,55-64
C003770,33,M,PT,Braga,2024-06-02,Restaurante,Não,2024,6,2,False,1.4,25-34
C003737,34,F,PT,Braga,2023-10-14,Restaurante,Sim,2023,10,14,True,2.0,25-34
C004147,48,M,Outro,Estrangeiro,2023-03-30,Restaurante,Não,2023,3,30,False,2.6,45-54
C000854,61,F,PT,Braga,2023-11-08,Ambos,Sim,2023,11,8,True,1.9,55-64
C001983,31,F,UK,Estrangeiro,2024-02-25,Restaurante,Não,2024,2,25,False,1.6,25-34
C002775,34,F,FR,Estrangeiro,2024-12-13,Ambos,Sim,2024,12,13,True,0.8,25-34
C005920,24,F,PT,Aveiro,2024-02-27,Restaurante,Sim,2024,2,27,True,1.6,18-24
C004930,39,M,FR,Estrangeiro,2024-01-11,Hotel,Não,2024,1,11,False,1.8,35-44
C005212,24,F,PT,Porto,2023-04-03,Hotel,Não,2023,4,3,False,2.5,18-24
C001167,64,M,PT,Coimbra,2024-03-21,Restaurante,Não,2024,3,21,False,1.6,55-64
C006615,54,F,UK,Estrangeiro,2024-09-30,Ambos,Sim,2024,9,30,True,1.0,45-54
C006003,26,M,PT,Porto,2023-04-19,Restaurante,Não,2023,4,19,False,2.5,25-34
C000972,31,F,UK,Estrangeiro,2023-09-28,Hotel,Não,2023,9,28,False,2.1,25-34
C002702,59,F,PT,Braga,2024-12-11,Restaurante,Não,2024,12,11,False,0.9,55-64
C004496,68,F,PT,Porto,2023-11-10,Restaurante,Não,2023,11,10,False,1.9,65+
C006656,71,F,PT,Aveiro,2023-11-04,Restaurante,Não,2023,11,4,False,2.0,65+
C003848,34,M,ES,Estrangeiro,2023-02-19,Restaurante,Não,2023,2,19,False,2.7,25-34
C002369,24,F,PT,Porto,2023-12-21,Restaurante,Não,2023,12,21,False,1.8,18-24
C004116,36,F,PT,Lisboa,2024-09-08,Restaurante,Não,2024,9,8,False,1.1,35-44
C004781,46,M,FR,Estrangeiro,2024-11-10,Hotel,Não,2024,11,10,False,0.9,45-54
C004132,42,M,PT,Faro,2024-12-12,Restaurante,Não,2024,12,12,False,0.8,35-44
C002951,61,M,ES,Estrangeiro,2023-11-17,Restaurante,Não,2023,11,17,False,1.9,55-64
C005626,40,M,PT,Aveiro,2023-06-17,Restaurante,Não,2023,6,17,False,2.3,35-44
C006972,41,F,PT,Porto,2023-09-28,Ambos,Sim,2023,9,28,True,2.1,35-44
C000525,29,F,PT,Lisboa,2024-08-06,Hotel,Não,2024,8,6,False,1.2,25-34
C002456,65,M,PT,Porto,2024-11-11,Ambos,Não,2024,11,11,False,0.9,65+
C005017,18,M,UK,Estrangeiro,2023-09-23,Hotel,Não,2023,9,23,False,2.1,18-24
C001842,18,M,DE,Estrangeiro,2023-11-24,Restaurante,Não,2023,11,24,False,1.9,18-24
C005987,29,M,ES,Estrangeiro,2024-07-14,Ambos,Sim,2024,7,14,True,1.3,25-34
C000538,35,F,ES,Estrangeiro,2024-03-02,Restaurante,Não,2024,3,2,False,1.6,35-44
C002807,40,F,ES,Estrangeiro,2023-02-08,Restaurante,Não,2023,2,8,False,2.7,35-44
C005802,38,F,UK,Estrangeiro,2024-01-19,Restaurante,Não,2024,1,19,False,1.7,35-44
C005597,48,F,FR,Estrangeiro,2024-07-07,Restaurante,Não,2024,7,7,False,1.3,45-54
C007207,46,F,ES,Estrangeiro,2023-03-15,Restaurante,Não,2023,3,15,False,2.6,45-54
C007344,27,F,PT,Lisboa,2023-05-18,Restaurante,Não,2023,5,18,False,2.4,25-34
C004342,45,M,Outro,Estrangeiro,2023-01-03,Hotel,Não,2023,1,3,False,2.8,45-54
C003176,29,F,PT,Braga,2023-05-31,Restaurante,Não,2023,5,31,False,2.4,25-34
C000785,50,F,PT,Lisboa,2024-08-18,Hotel,Não,2024,8,18,False,1.2,45-54
C004058,49,F,PT,Porto,2023-08-27,Restaurante,Não,2023,8,27,False,2.1,45-54
C001410,37,F,FR,Estrangeiro,2024-11-05,Restaurante,Não,2024,11,5,False,1.0,35-44
C002538,56,M,ES,Estrangeiro,2024-07-01,Restaurante,Não,2024,7,1,False,1.3,55-64
C000155,46,M,PT,Lisboa,2023-08-05,Hotel,Não,2023,8,5,False,2.2,45-54
C003010,34,F,FR,Estrangeiro,2024-07-12,Hotel,Sim,2024,7,12,True,1.3,25-34
C001687,34,M,UK,Estrangeiro,2024-02-27,Restaurante,Não,2024,2,27,False,1.6,25-34
C002902,35,M,ES,Estrangeiro,2024-08-16,Hotel,Não,2024,8,16,False,1.2,35-44
C007916,42,F,PT,Aveiro,2024-11-28,Restaurante,Sim,2024,11,28,True,0.9,35-44
C007456,25,M,ES,Estrangeiro,2024-10-26,Restaurante,Não,2024,10,26,False,1.0,25-34
C004722,50,M,FR,Estrangeiro,2023-09-27,Restaurante,Sim,2023,9,27,True,2.1,45-54
C003864,38,F,FR,Estrangeiro,2024-03-01,Restaurante,Não,2024,3,1,False,1.6,35-44
C002734,27,M,PT,Porto,2023-01-14,Hotel,Não,2023,1,14,False,2.8,25-34
C001896,36,M,PT,Porto,2023-03-22,Restaurante,Não,2023,3,22,False,2.6,35-44
C005443,28,M,PT,Braga,2023-05-05,Hotel,Não,2023,5,5,False,2.5,25-34
C000570,36,M,PT,Coimbra,2023-02-07,Restaurante,Não,2023,2,7,False,2.7,35-44
C006710,37,F,FR,Estrangeiro,2024-07-08,Restaurante,Sim,2024,7,8,True,1.3,35-44
C005855,19,F,PT,Coimbra,2023-05-20,Hotel,Não,2023,5,20,False,2.4,18-24
C001817,18,F,PT,Porto,2024-11-27,Hotel,Não,2024,11,27,False,0.9,18-24
C002066,32,F,PT,Porto,2023-08-24,Restaurante,Sim,2023,8,24,True,2.2,25-34
C000128,32,M,PT,Lisboa,2023-03-16,Restaurante,Sim,2023,3,16,True,2.6,25-34
C003395,73,F,PT,Coimbra,2023-10-23,Restaurante,Sim,2023,10,23,True,2.0,65+
C003328,32,M,ES,Estrangeiro,2023-12-05,Restaurante,Não,2023,12,5,False,1.9,25-34
C007969,35,M,ES,Estrangeiro,2023-03-08,Hotel,Não,2023,3,8,False,2.6,35-44
C006103,23,M,DE,Estrangeiro,2023-06-04,Restaurante,Não,2023,6,4,False,2.4,18-24
C002976,43,F,ES,Estrangeiro,2024-05-31,Hotel,Não,2024,5,31,False,1.4,35-44
C000981,54,F,FR,Estrangeiro,2024-09-11,Restaurante,Não,2024,9,11,False,1.1,45-54
C002301,58,M,DE,Estrangeiro,2024-01-22,Restaurante,Sim,2024,1,22,True,1.7,55-64
C000191,34,F,PT,Aveiro,2023-11-20,Restaurante,Sim,2023,11,20,True,1.9,25-34
C001140,53,F,UK,Estrangeiro,2024-10-10,Restaurante,Não,2024,10,10,False,1.0,45-54
C005089,43,F,PT,Porto,2023-11-15,Restaurante,Não,2023,11,15,False,1.9,35-44
C000700,39,F,PT,Lisboa,2023-03-28,Hotel,Não,2023,3,28,False,2.6,35-44
C007632,28,M,PT,Porto,2024-12-08,Restaurante,Sim,2024,12,8,True,0.9,25-34
C000607,29,F,PT,Viseu,2024-04-04,Restaurante,Não,2024,4,4,False,1.5,25-34
C004277,32,M,Outro,Estrangeiro,2023-05-20,Restaurante,Sim,2023,5,20,True,2.4,25-34
C000302,33,M,PT,Viseu,2023-05-19,Hotel,Não,2023,5,19,False,2.4,25-34
C006641,24,F,PT,Lisboa,2024-10-17,Ambos,Sim,2024,10,17,True,1.0,18-24
C003421,32,F,ES,Estrangeiro,2024-02-08,Ambos,Sim,2024,2,8,True,1.7,25-34
C007697,58,M,PT,Porto,2023-11-04,Restaurante,Sim,2023,11,4,True,2.0,55-64
C001061,54,M,FR,Estrangeiro,2023-04-14,Restaurante,Sim,2023,4,14,True,2.5,45-54
C007759,19,M,PT,Porto,2023-06-04,Restaurante,Não,2023,6,4,False,2.4,18-24
C007834,37,M,ES,Estrangeiro,2023-04-10,Hotel,Não,2023,4,10,False,2.5,35-44
C002566,35,M,UK,Estrangeiro,2024-12-27,Restaurante,Não,2024,12,27,False,0.8,35-44
C007985,45,F,FR,Estrangeiro,2023-02-25,Restaurante,Não,2023,2,25,False,2.6,45-54
C001070,47,M,PT,Outro,2023-10-06,Restaurante,Não,2023,10,6,False,2.0,45-54
C002525,56,F,ES,Estrangeiro,2023-08-28,Restaurante,Sim,2023,8,28,True,2.1,55-64
C002206,49,F,PT,Lisboa,2023-10-29,Restaurante,Não,2023,10,29,False,2.0,45-54
C001244,25,F,PT,Aveiro,2024-04-09,Hotel,Não,2024,4,9,False,1.5,25-34
C007340,61,M,PT,Aveiro,2023-12-09,Restaurante,Sim,2023,12,9,True,1.9,55-64
C000017,25,M,PT,Porto,2023-10-01,Restaurante,Não,2023,10,1,False,2.0,25-34
C003121,34,M,UK,Estrangeiro,2024-05-05,Restaurante,Não,2024,5,5,False,1.5,25-34
C007972,52,M,PT,Aveiro,2024-03-15,Hotel,Não,2024,3,15,False,1.6,45-54
C004643,38,M,ES,Estrangeiro,2023-07-28,Hotel,Sim,2023,7,28,True,2.2,35-44
C004755,33,M,UK,Estrangeiro,2023-01-16,Restaurante,Não,2023,1,16,False,2.8,25-34
C000816,18,F,FR,Estrangeiro,2024-12-08,Restaurante,Não,2024,12,8,False,0.9,18-24
C003068,42,M,PT,Braga,2023-07-09,Restaurante,Não,2023,7,9,False,2.3,35-44
C007639,64,M,PT,Lisboa,2023-08-29,Restaurante,Não,2023,8,29,False,2.1,55-64
C005601,38,M,UK,Estrangeiro,2024-10-31,Restaurante,Não,2024,10,31,False,1.0,35-44
C000960,49,F,ES,Estrangeiro,2023-08-30,Ambos,Não,2023,8,30,False,2.1,45-54
C007023,33,F,PT,Lisboa,2024-11-19,Restaurante,Sim,2024,11,19,True,0.9,25-34
C006428,66,M,PT,Porto,2023-03-04,Hotel,Não,2023,3,4,False,2.6,65+
C004894,40,F,ES,Estrangeiro,2024-12-03,Ambos,Não,2024,12,3,False,0.9,35-44
C007445,18,F,FR,Estrangeiro,2023-10-15,Restaurante,Não,2023,10,15,False,2.0,18-24
C000226,59,F,PT,Braga,2024-10-12,Restaurante,Não,2024,10,12,False,1.0,55-64
C006171,27,M,PT,Porto,2023-04-20,Ambos,Sim,2023,4,20,True,2.5,25-34
C003355,32,M,PT,Porto,2023-01-11,Restaurante,Não,2023,1,11,False,2.8,25-34
C005896,58,M,UK,Estrangeiro,2024-04-30,Restaurante,Não,2024,4,30,False,1.5,55-64
C002486,55,F,DE,Estrangeiro,2023-09-10,Restaurante,Não,2023,9,10,False,2.1,55-64
C000563,55,M,ES,Estrangeiro,2023-02-23,Hotel,Não,2023,2,23,False,2.7,55-64
C003437,51,F,UK,Estrangeiro,2023-12-21,Hotel,Não,2023,12,21,False,1.8,45-54
C006374,62,M,PT,Viseu,2023-04-13,Ambos,Sim,2023,4,13,True,2.5,55-64
C006182,37,F,UK,Estrangeiro,2023-05-06,Restaurante,Não,2023,5,6,False,2.5,35-44
C001694,20,F,PT,Viseu,2023-01-13,Restaurante,Não,2023,1,13,False,2.8,18-24
C006894,49,M,PT,Viseu,2023-12-23,Restaurante,Não,2023,12,23,False,1.8,45-54
C001046,56,M,ES,Estrangeiro,2023-02-19,Ambos,Não,2023,2,19,False,2.7,55-64
C003447,40,F,UK,Estrangeiro,2023-03-23,Restaurante,Sim,2023,3,23,True,2.6,35-44
C004566,32,F,PT,Porto,2023-02-20,Ambos,Sim,2023,2,20,True,2.7,25-34
C000955,40,M,FR,Estrangeiro,2024-11-14,Restaurante,Não,2024,11,14,False,0.9,35-44
C007968,35,F,UK,Estrangeiro,2023-03-26,Restaurante,Não,2023,3,26,False,2.6,35-44
C002736,33,M,DE,Estrangeiro,2024-09-06,Ambos,Sim,2024,9,6,True,1.1,25-34
C007841,40,F,ES,Estrangeiro,2023-09-05,Ambos,Sim,2023,9,5,True,2.1,35-44
C004736,57,F,PT,Viseu,2023-10-29,Restaurante,Não,2023,10,29,False,2.0,55-64
C007700,55,F,PT,Braga,2023-02-08,Restaurante,Não,2023,2,8,False,2.7,55-64
C001219,28,M,PT,Porto,2024-11-15,Ambos,Não,2024,11,15,False,0.9,25-34
C005255,28,F,PT,Porto,2024-04-24,Restaurante,Não,2024,4,24,False,1.5,25-34
C005512,53,M,PT,Porto,2024-05-02,Hotel,Sim,2024,5,2,True,1.5,45-54
C007605,46,F,ES,Estrangeiro,2023-10-14,Restaurante,Não,2023,10,14,False,2.0,45-54
C001528,66,M,ES,Estrangeiro,2024-02-10,Restaurante,Não,2024,2,10,False,1.7,65+
C003988,33,F,PT,Coimbra,2024-01-15,Restaurante,Não,2024,1,15,False,1.8,25-34
C007892,58,F,ES,Estrangeiro,2023-05-22,Hotel,Não,2023,5,22,False,2.4,55-64
C001301,31,F,PT,Porto,2024-08-10,Restaurante,Não,2024,8,10,False,1.2,25-34
C007820,45,M,ES,Estrangeiro,2024-11-29,Restaurante,Não,2024,11,29,False,0.9,45-54
C006945,18,F,PT,Porto,2024-04-10,Restaurante,Sim,2024,4,10,True,1.5,18-24
C005700,51,F,ES,Estrangeiro,2024-02-02,Hotel,Não,2024,2,2,False,1.7,45-54
C000161,26,M,FR,Estrangeiro,2023-09-11,Restaurante,Não,2023,9,11,False,2.1,25-34
C004068,46,F,PT,Lisboa,2024-10-04,Restaurante,Não,2024,10,4,False,1.0,45-54
C005801,46,F,PT,Braga,2024-03-08,Restaurante,Não,2024,3,8,False,1.6,45-54
C000957,47,F,Outro,Estrangeiro,2024-08-26,Restaurante,Não,2024,8,26,False,1.1,45-54
C003792,35,F,ES,Estrangeiro,2023-04-18,Restaurante,Não,2023,4,18,False,2.5,35-44
C003235,21,F,PT,Porto,2024-06-04,Restaurante,Não,2024,6,4,False,1.4,18-24
C002870,61,F,PT,Coimbra,2024-12-06,Restaurante,Sim,2024,12,6,True,0.9,55-64
C003778,22,F,Outro,Estrangeiro,2024-03-29,Ambos,Sim,2024,3,29,True,1.6,18-24
C004434,33,M,FR,Estrangeiro,2024-01-24,Ambos,Sim,2024,1,24,True,1.7,25-34
C004974,18,F,PT,Coimbra,2024-03-26,Restaurante,Não,2024,3,26,False,1.6,18-24
C006016,28,M,PT,Outro,2024-10-02,Restaurante,Não,2024,10,2,False,1.0,25-34
C002962,32,F,FR,Estrangeiro,2024-01-24,Ambos,Sim,2024,1,24,True,1.7,25-34
C005981,26,F,PT,Porto,2023-07-29,Restaurante,Não,2023,7,29,False,2.2,25-34
C002201,70,M,FR,Estrangeiro,2024-04-11,Restaurante,Não,2024,4,11,False,1.5,65+
C000099,42,F,PT,Aveiro,2023-12-07,Restaurante,Não,2023,12,7,False,1.9,35-44
C007770,60,F,FR,Estrangeiro,2024-10-27,Restaurante,Não,2024,10,27,False,1.0,55-64
C002558,42,F,PT,Aveiro,2023-08-19,Restaurante,Sim,2023,8,19,True,2.2,35-44
C003184,36,F,PT,Lisboa,2023-10-17,Restaurante,Não,2023,10,17,False,2.0,35-44
C007395,42,M,FR,Estrangeiro,2023-04-17,Restaurante,Não,2023,4,17,False,2.5,35-44
C000254,58,M,PT,Porto,2024-05-29,Ambos,Sim,2024,5,29,True,1.4,55-64
C003924,18,F,UK,Estrangeiro,2023-11-17,Hotel,Não,2023,11,17,False,1.9,18-24
C004200,51,M,PT,Porto,2024-05-16,Restaurante,Não,2024,5,16,False,1.4,45-54
C001446,31,M,PT,Lisboa,2023-06-09,Hotel,Não,2023,6,9,False,2.4,25-34
C005540,57,F,FR,Estrangeiro,2023-10-18,Ambos,Não,2023,10,18,False,2.0,55-64
C001649,60,M,FR,Estrangeiro,2024-01-03,Restaurante,Não,2024,1,3,False,1.8,55-64
C004683,65,F,ES,Estrangeiro,2024-06-16,Ambos,Sim,2024,6,16,True,1.3,65+
C004724,37,F,PT,Porto,2023-07-27,Restaurante,Não,2023,7,27,False,2.2,35-44
C003992,34,F,PT,Viseu,2024-04-08,Restaurante,Não,2024,4,8,False,1.5,25-34
C001697,25,M,PT,Lisboa,2023-12-29,Hotel,Não,2023,12,29,False,1.8,25-34
C003192,53,F,FR,Estrangeiro,2024-10-26,Restaurante,Não,2024,10,26,False,1.0,45-54
C006198,34,M,FR,Estrangeiro,2024-03-28,Restaurante,Não,2024,3,28,False,1.6,25-34
C006296,52,M,PT,Lisboa,2024-12-20,Hotel,Não,2024,12,20,False,0.8,45-54
C004500,22,M,PT,Viseu,2024-01-01,Hotel,Não,2024,1,1,False,1.8,18-24
C001155,68,F,PT,Porto,2024-09-25,Restaurante,Não,2024,9,25,False,1.1,65+
C002256,47,M,FR,Estrangeiro,2023-10-14,Hotel,Não,2023,10,14,False,2.0,45-54
C006960,43,M,PT,Viseu,2023-10-12,Restaurante,Não,2023,10,12,False,2.0,35-44
C001683,27,M,DE,Estrangeiro,2023-06-04,Ambos,Sim,2023,6,4,True,2.4,25-34
C003171,26,F,PT,Porto,2023-02-07,Ambos,Sim,2023,2,7,True,2.7,25-34
C007401,31,M,PT,Lisboa,2024-08-29,Restaurante,Não,2024,8,29,False,1.1,25-34
C002057,34,F,PT,Viseu,2023-02-12,Restaurante,Não,2023,2,12,False,2.7,25-34
C007159,28,F,PT,Porto,2024-01-13,Hotel,Não,2024,1,13,False,1.8,25-34
C004091,24,M,PT,Braga,2023-11-01,Hotel,Não,2023,11,1,False,2.0,18-24
C007792,29,F,UK,Estrangeiro,2023-03-21,Restaurante,Sim,2023,3,21,True,2.6,25-34
C003109,49,M,PT,Lisboa,2023-04-14,Restaurante,Sim,2023,4,14,True,2.5,45-54
C004549,48,M,ES,Estrangeiro,2024-10-01,Restaurante,Sim,2024,10,1,True,1.0,45-54
C003724,18,F,PT,Aveiro,2024-11-19,Restaurante,Não,2024,11,19,False,0.9,18-24
C006398,21,F,UK,Estrangeiro,2023-05-15,Restaurante,Sim,2023,5,15,True,2.4,18-24
C005424,40,F,PT,Aveiro,2024-05-29,Restaurante,Sim,2024,5,29,True,1.4,35-44
C007041,54,F,DE,Estrangeiro,2024-02-18,Restaurante,Sim,2024,2,18,True,1.7,45-54
C002050,44,F,FR,Estrangeiro,2024-12-31,Hotel,Não,2024,12,31,False,0.8,35-44
C004977,64,F,ES,Estrangeiro,2024-06-21,Restaurante,Não,2024,6,21,False,1.3,55-64
C003644,41,M,DE,Estrangeiro,2023-08-11,Restaurante,Sim,2023,8,11,True,2.2,35-44
C007886,49,M,PT,Faro,2023-12-04,Restaurante,Não,2023,12,4,False,1.9,45-54
C000624,63,F,PT,Viseu,2024-11-07,Ambos,Sim,2024,11,7,True,0.9,55-64
C006490,63,M,Outro,Estrangeiro,2024-02-14,Ambos,Sim,2024,2,14,True,1.7,55-64
C007690,38,F,ES,Estrangeiro,2023-06-21,Ambos,Não,2023,6,21,False,2.3,35-44
C005884,18,F,DE,Estrangeiro,2023-12-11,Restaurante,Não,2023,12,11,False,1.9,18-24
C000263,18,M,PT,Aveiro,2023-10-22,Restaurante,Não,2023,10,22,False,2.0,18-24
C005731,39,M,UK,Estrangeiro,2024-07-09,Restaurante,Não,2024,7,9,False,1.3,35-44
C003370,44,F,UK,Estrangeiro,2023-11-21,Restaurante,Não,2023,11,21,False,1.9,35-44
C004062,46,M,ES,Estrangeiro,2024-12-14,Restaurante,Não,2024,12,14,False,0.8,45-54
C005535,39,F,PT,Braga,2024-10-07,Restaurante,Sim,2024,10,7,True,1.0,35-44
C006295,22,F,ES,Estrangeiro,2023-04-11,Restaurante,Não,2023,4,11,False,2.5,18-24
C006066,37,F,DE,Estrangeiro,2024-10-05,Ambos,Sim,2024,10,5,True,1.0,35-44
C006617,59,M,Outro,Estrangeiro,2023-03-02,Ambos,Sim,2023,3,2,True,2.6,55-64
C001803,30,M,Outro,Estrangeiro,2024-04-19,Restaurante,Não,2024,4,19,False,1.5,25-34
C004737,29,M,Outro,Estrangeiro,2023-04-07,Restaurante,Não,2023,4,7,False,2.5,25-34
C007983,40,F,UK,Estrangeiro,2024-07-31,Restaurante,Não,2024,7,31,False,1.2,35-44
C002386,29,F,PT,Porto,2024-07-20,Restaurante,Não,2024,7,20,False,1.2,25-34
C006695,50,M,PT,Porto,2024-09-21,Hotel,Não,2024,9,21,False,1.1,45-54
C005760,55,F,PT,Outro,2023-11-08,Hotel,Não,2023,11,8,False,1.9,55-64
C001960,45,F,PT,Aveiro,2024-08-25,Restaurante,Não,2024,8,25,False,1.1,45-54
C002977,62,M,DE,Estrangeiro,2023-08-13,Restaurante,Não,2023,8,13,False,2.2,55-64
C000489,68,M,PT,Lisboa,2023-03-17,Restaurante,Não,2023,3,17,False,2.6,65+
C001844,43,F,ES,Estrangeiro,2023-10-30,Hotel,Não,2023,10,30,False,2.0,35-44
C001735,54,F,PT,Viseu,2024-03-24,Restaurante,Sim,2024,3,24,True,1.6,45-54
C002912,47,M,PT,Aveiro,2023-05-05,Restaurante,Não,2023,5,5,False,2.5,45-54
C003220,53,F,FR,Estrangeiro,2024-03-22,Restaurante,Não,2024,3,22,False,1.6,45-54
C000147,22,M,UK,Estrangeiro,2024-08-12,Restaurante,Não,2024,8,12,False,1.2,18-24
C005631,30,F,ES,Estrangeiro,2024-12-08,Hotel,Sim,2024,12,8,True,0.9,25-34
C001987,53,M,PT,Porto,2023-07-16,Restaurante,Não,2023,7,16,False,2.3,45-54
C001370,27,F,PT,Braga,2024-06-13,Restaurante,Não,2024,6,13,False,1.3,25-34
C006547,18,F,PT,Lisboa,2023-07-14,Ambos,Sim,2023,7,14,True,2.3,18-24
C006052,58,M,PT,Porto,2024-10-21,Restaurante,Sim,2024,10,21,True,1.0,55-64
C007099,27,M,ES,Estrangeiro,2023-10-18,Restaurante,Sim,2023,10,18,True,2.0,25-34
C002812,31,F,PT,Porto,2023-10-25,Restaurante,Não,2023,10,25,False,2.0,25-34
C000660,39,M,ES,Estrangeiro,2024-11-13,Restaurante,Não,2024,11,13,False,0.9,35-44
C001795,45,F,Outro,Estrangeiro,2023-02-11,Ambos,Não,2023,2,11,False,2.7,45-54
C007517,70,F,PT,Lisboa,2024-09-12,Restaurante,Sim,2024,9,12,True,1.1,65+
