reserva_id,cliente_id,data,hora,num_pessoas_mesa,dia_semana,mes,epoca,fim_semana,feriado,evento_cidade,temperatura_exterior,chuva,tinha_reserva,tempo_espera_minutos,tipo_servico,prato_principal,pediu_entrada,pediu_sobremesa,pediu_vinho,pediu_cafe,num_pratos_partilha,tempo_permanencia_minutos,rating,voltou_visitar,gasto_comida,gasto_bebidas,gasto_total
R008340,C004239,2024-01-03,14:00,2,Wednesday,1,Baixa,Não,Não,Não,7.4,Não,Sim,9,Menu_Degustacao,Peixe,Sim,Sim,Sim,Sim,0,,5.0,Não,175.07,16.35,191.41
R003407,C004552,2024-01-25,22:15,4,Thursday,1,Baixa,Não,Não,Não,4.2,Sim,Sim,10,Menu_Dia,Carne,Sim,Não,Sim,Sim,0,60.0,,Sim,108.06,87.21,195.26
R015476,,2023-05-19,19:00,2,Friday,5,Media,Não,Não,Não,12.3,Sim,Sim,6,A_La_Carte,Peixe,Não,Não,Sim,Não,0,67.0,5.0,Não,40.37,16.09,56.46
R013862,,2024-04-28,20:30,6,Sunday,4,Media,Sim,Não,Não,11.5,Não,Sim,1,A_La_Carte,Carne,Não,Sim,Não,Não,0,49.0,3.0,Não,151.36,18.32,169.67
R023147,,2024-01-29,22:15,4,Monday,1,Baixa,Não,Não,Não,14.6,Não,Não,10,A_La_Carte,Vegetariano,Sim,Não,Não,Não,2,96.0,5.0,Não,205.93,14.11,220.05
R013129,,2023-09-21,22:30,2,Thursday,9,Alta,Não,Não,Não,19.3,Sim,Sim,2,Menu_Dia,Peixe,Não,Sim,Não,Sim,1,56.0,4.0,Não,56.32,8.99,65.3
R000932,C005739,2024-05-05,22:00,4,Sunday,5,Media,Sim,Não,Não,15.4,Não,Sim,2,Menu_Dia,Carne,Sim,Não,Sim,Sim,2,45.0,5.0,Não,134.33,68.28,202.61
R000692,C001030,2024-09-07,19:45,3,Saturday,9,Alta,Sim,Não,Não,19.2,Não,Sim,4,Menu_Dia,Carne,Não,Não,Sim,Não,1,,5.0,Não,57.81,47.81,105.62
R021302,,2024-04-12,21:15,1,Friday,4,Media,Não,Não,Não,11.8,Sim,Não,10,Menu_Degustacao,Carne,Sim,Sim,Sim,Não,0,140.0,5.0,Não,61.52,7.74,69.26
R006365,C005331,2024-03-10,21:30,2,Sunday,3,Baixa,Sim,Não,Não,21.0,Não,Sim,17,A_La_Carte,Vegetariano,Sim,Sim,Não,Não,0,89.0,4.0,Sim,102.75,5.65,108.4
R018294,,2024-03-18,22:15,2,Monday,3,Baixa,Não,Não,Não,15.0,Sim,Sim,5,Menu_Dia,Peixe,Não,Sim,Sim,Sim,0,37.0,4.0,Não,39.09,20.37,59.46
R009022,C005670,2024-10-06,20:00,5,Sunday,10,Media,Sim,Não,Não,18.2,Não,Sim,7,Menu_Dia,Peixe,Sim,Sim,Sim,Sim,1,40.0,4.0,Sim,160.41,62.5,222.91
R010274,C005691,2024-09-23,22:15,1,Monday,9,Alta,Não,Não,Não,20.1,Não,Sim,7,A_La_Carte,Peixe,Sim,Não,Sim,Não,0,86.0,4.0,Sim,36.5,9.83,46.33
R025297,,2024-08-28,12:00,3,Wednesday,8,Alta,Não,Não,Não,22.2,Não,Sim,9,A_La_Carte,Peixe,Não,Não,Sim,Não,0,78.0,3.0,Não,100.52,59.79,160.31
R016429,,2023-02-19,21:00,4,Sunday,2,Baixa,Sim,Não,Não,9.6,Não,Sim,3,Menu_Dia,Peixe,Não,Não,Não,Não,1,50.0,3.0,Não,70.95,12.98,83.93
R020324,,2024-02-06,20:30,4,Tuesday,2,Baixa,Não,Não,Não,14.1,Sim,Não,25,A_La_Carte,Peixe,Sim,Sim,Não,Não,2,83.0,4.0,Não,238.58,15.54,254.12
R009142,C004133,2023-10-07,14:00,2,Saturday,10,Media,Sim,Não,Não,19.9,Sim,Sim,5,Menu_Dia,Carne,Sim,Sim,Sim,Não,2,42.0,4.0,Sim,83.78,21.58,105.35
R007109,C005353,2023-09-29,21:15,1,Friday,9,Alta,Não,Não,Não,17.1,Não,Sim,3,Menu_Dia,Peixe,Sim,Sim,Não,Não,0,42.0,5.0,Sim,29.76,3.56,33.32
R008976,C000560,2023-05-20,12:00,3,Saturday,5,Media,Sim,Não,Não,19.3,Não,Sim,10,A_La_Carte,Peixe,Não,Sim,Sim,Sim,0,87.0,4.0,Sim,86.98,54.89,141.87
R004320,C000174,2023-10-09,21:30,1,Monday,10,Media,Não,Não,Não,,Não,Sim,6,A_La_Carte,Vegetariano,Não,Sim,Sim,Sim,0,81.0,4.0,Sim,41.87,10.53,52.4
R002966,C000683,2023-12-18,13:45,3,Monday,12,Baixa,Não,Não,Não,4.8,Sim,Não,9,A_La_Carte,Carne,Sim,Sim,Não,Não,0,65.0,4.0,Não,105.75,11.46,117.2
R003970,C005396,2024-08-22,22:45,1,Thursday,8,Alta,Não,Não,Não,25.1,Sim,Sim,8,Menu_Degustacao,Outro,Sim,Sim,Sim,Sim,0,83.0,4.0,Sim,59.69,8.54,68.24
R004927,C005572,2023-01-10,22:30,1,Tuesday,1,Baixa,Não,Não,Não,8.3,Não,Sim,5,Menu_Dia,Carne,Sim,Não,Não,Não,0,33.0,,Não,25.56,2.65,28.21
R021189,,2024-06-13,13:00,1,Thursday,6,Alta,Não,Não,Não,20.5,Não,Não,14,Menu_Dia,Peixe,Não,Não,Não,Sim,0,45.0,2.0,Não,12.82,5.41,18.23
R014617,,2023-04-14,13:00,2,Friday,4,Media,Não,Não,Não,15.2,Não,Sim,3,Menu_Dia,Peixe,Não,Não,Sim,Não,0,58.0,5.0,Não,32.86,16.63,49.49
R013972,,2023-10-07,20:15,3,Saturday,10,Media,Sim,Não,Não,12.5,Sim,Sim,15,Menu_Dia,Carne,Não,Não,Sim,Não,0,,4.0,Sim,42.8,71.09,113.89
R003093,C003764,2023-07-06,20:45,2,Thursday,7,Alta,Não,Não,Não,24.8,Não,Não,13,Menu_Degustacao,Peixe,Sim,Sim,Sim,Não,0,143.0,5.0,Sim,120.73,18.0,138.74
R012749,,2024-10-06,20:00,1,Sunday,10,Media,Sim,Não,Não,18.8,Não,Sim,0,Menu_Dia,Carne,Não,Não,Não,Sim,0,41.0,5.0,Não,14.53,3.45,17.98
R020415,,2024-02-14,13:30,2,Wednesday,2,Baixa,Não,Não,Não,9.1,Sim,Não,22,A_La_Carte,Peixe,Não,Sim,Não,Sim,0,54.0,4.0,Não,71.12,7.97,79.09
R015791,,2023-02-14,12:00,4,Tuesday,2,Baixa,Não,Não,Não,12.4,Sim,Sim,1,A_La_Carte,Carne,Não,Não,Não,Sim,2,52.0,4.0,Não,101.04,19.44,120.48
R012516,,2024-10-01,12:45,3,Tuesday,10,Media,Não,Não,Não,20.6,Não,Sim,17,A_La_Carte,Peixe,Não,Não,Não,Não,0,88.0,4.0,Não,63.98,9.76,73.74
R003983,C004896,2024-03-16,19:45,2,Saturday,3,Baixa,Sim,Não,Não,15.0,Não,Sim,8,Menu_Dia,Peixe,Não,Sim,Sim,Sim,0,,4.0,Sim,41.21,17.16,58.36
R001405,C001305,2024-09-01,22:45,3,Sunday,9,Alta,Sim,Não,Não,18.2,Sim,Sim,4,Menu_Dia,Vegetariano,Sim,Sim,Sim,Não,0,39.0,5.0,Sim,99.65,51.46,151.12
R019580,,2024-01-31,21:00,2,Wednesday,1,Baixa,Não,Não,Não,9.3,Sim,Sim,5,A_La_Carte,Carne,Sim,Sim,Não,Sim,0,58.0,4.0,Sim,66.87,7.99,74.85
R006125,C006877,2023-07-29,19:15,2,Saturday,7,Alta,Sim,Não,Não,20.8,Não,Sim,3,A_La_Carte,Carne,Sim,Sim,Sim,Sim,2,,5.0,Não,100.21,21.2,121.41
R001095,C000999,2023-07-02,20:30,3,Sunday,7,Alta,Sim,Não,Não,20.7,Sim,Sim,2,A_La_Carte,Carne,Não,Sim,Não,Sim,0,60.0,4.0,Sim,107.53,11.41,118.94
R017354,,2024-12-05,19:00,2,Thursday,12,Baixa,Não,Não,Não,,Não,Não,35,Menu_Dia,Vegetariano,Sim,Não,Sim,Sim,0,40.0,5.0,Não,49.63,23.16,72.79
R015973,,2023-02-26,22:15,2,Sunday,2,Baixa,Sim,Não,Não,9.4,Não,Sim,1,Menu_Dia,Carne,Não,Sim,Sim,Não,0,,5.0,Não,40.61,17.85,58.46
R002844,C005337,2023-06-04,21:45,3,Sunday,6,Alta,Sim,Não,Não,18.7,Sim,Não,4,Menu_Degustacao,Outro,Não,Sim,Sim,Não,0,108.0,5.0,Sim,229.15,66.05,295.2
R019236,,2024-06-17,19:30,4,Monday,6,Alta,Não,Não,Não,20.6,Não,Sim,9,A_La_Carte,Vegetariano,Sim,Não,Sim,Sim,0,66.0,3.0,Não,141.94,50.6,192.54
R004816,C006773,2024-09-16,14:15,1,Monday,9,Alta,Não,Não,Não,,Sim,Sim,5,A_La_Carte,Peixe,Sim,Não,Não,Sim,0,99.0,4.0,Não,38.63,4.1,42.73
R016474,,2023-04-16,14:00,6,Sunday,4,Media,Sim,Não,Não,20.4,Não,Não,45,A_La_Carte,Carne,Não,Não,Sim,Não,2,55.0,3.0,Não,211.96,70.31,282.26
R005957,C004846,2024-12-12,20:00,2,Thursday,12,Baixa,Não,Não,Não,8.1,Não,Não,9,A_La_Carte,Carne,Sim,Não,Não,Não,0,75.0,5.0,Não,86.79,7.19,93.98
R023302,,2023-07-15,22:00,8,Saturday,7,Alta,Sim,Não,Não,24.9,Sim,Não,45,Menu_Dia,Peixe,Não,Não,Não,Não,1,30.0,3.0,Não,134.88,25.84,160.72
R021029,,2024-09-09,22:45,1,Monday,9,Alta,Não,Não,Não,21.9,Não,Sim,4,Menu_Dia,Vegetariano,Não,Sim,Sim,Não,0,49.0,3.0,Não,25.96,9.58,35.55
R013375,,2024-03-17,22:30,4,Sunday,3,Baixa,Sim,Não,Não,10.3,Não,Sim,8,A_La_Carte,Carne,Sim,Não,Sim,Não,2,60.0,4.0,Não,194.64,74.32,268.97
R025569,,2023-07-23,22:45,2,Sunday,7,Alta,Sim,Não,Não,23.4,Não,Sim,4,Menu_Dia,Peixe,Não,Não,Não,Sim,0,38.0,3.0,Sim,28.99,7.88,36.87
R018174,,2023-01-15,12:15,4,Sunday,1,Baixa,Sim,Não,Não,10.7,Sim,Sim,3,Menu_Degustacao,Carne,Sim,Sim,Sim,Sim,2,110.0,3.0,Sim,270.18,44.83,315.01
R023701,,2023-11-02,21:30,2,Thursday,11,Baixa,Não,Não,Não,19.5,Não,Sim,6,Menu_Degustacao,Peixe,Sim,Sim,Sim,Sim,0,108.0,3.0,Não,148.2,18.58,166.78
R018444,,2024-10-28,19:45,4,Monday,10,Media,Não,Não,Não,16.9,Não,Não,26,A_La_Carte,Peixe,Não,Não,Sim,Sim,3,86.0,3.0,Não,132.22,74.74,206.96
R013180,,2023-09-14,12:15,4,Thursday,9,Alta,Não,Não,Não,21.3,Não,Sim,8,Menu_Dia,Peixe,Sim,Sim,Sim,Sim,1,30.0,3.0,Não,125.47,77.39,202.85
R012206,,2023-07-19,19:00,2,Wednesday,7,Alta,Não,Não,Não,25.5,Sim,Não,26,Menu_Dia,Carne,Sim,Sim,Não,Não,0,46.0,5.0,Não,62.48,5.7,68.17
R018287,,2024-10-29,19:30,3,Tuesday,10,Media,Não,Não,Não,16.5,Sim,Não,12,Menu_Dia,Carne,Não,Sim,Sim,Sim,0,50.0,5.0,Não,55.0,74.22,129.22
R014408,,2023-11-07,19:45,1,Tuesday,11,Baixa,Não,Não,Não,14.3,Não,Sim,4,Menu_Dia,Carne,Não,Não,Sim,Sim,0,52.0,3.0,Não,15.89,10.98,26.87
R004687,C000257,2023-08-19,12:00,2,Saturday,8,Alta,Sim,Não,Não,22.2,Sim,Não,10,Menu_Dia,Peixe,Não,Não,Sim,Sim,0,32.0,5.0,Sim,29.25,20.4,49.65
R018715,,2023-06-13,14:45,3,Tuesday,6,Alta,Não,Não,Não,24.7,Não,Sim,2,Menu_Dia,Peixe,Não,Sim,Sim,Sim,0,47.0,5.0,Sim,63.94,63.48,127.42
R004923,C007000,2023-05-13,22:30,4,Saturday,5,Media,Sim,Não,Não,15.1,Não,Sim,7,Menu_Degustacao,Peixe,Sim,Sim,Sim,Sim,1,97.0,3.0,Não,290.14,79.59,369.73
R015834,,2024-05-15,22:45,1,Wednesday,5,Media,Não,Não,Não,18.3,Não,Sim,1,Menu_Degustacao,Peixe,Sim,Sim,Sim,Não,0,80.0,4.0,Não,70.41,8.82,79.23
R006786,C004826,2024-01-03,19:45,1,Wednesday,1,Baixa,Não,Não,Não,13.2,Não,Sim,3,Menu_Degustacao,Peixe,Sim,Sim,Sim,Não,0,110.0,5.0,Sim,91.3,9.04,100.35
R005878,C006435,2024-08-17,22:45,3,Saturday,8,Alta,Sim,Não,Não,23.6,Sim,Sim,0,A_La_Carte,Peixe,Não,Não,Sim,Não,0,,5.0,Não,55.93,55.08,111.01
R009549,C006926,2023-01-05,13:45,1,Thursday,1,Baixa,Não,Não,Não,4.1,Não,Não,10,Menu_Dia,Peixe,Não,Sim,Sim,Sim,0,30.0,4.0,Sim,21.15,10.49,31.64
R016460,,2023-01-09,19:45,1,Monday,1,Baixa,Não,Não,Não,7.8,Não,Sim,13,Menu_Dia,Carne,Sim,Não,Não,Sim,0,46.0,4.0,Não,25.65,4.28,29.93
R002346,C001675,2023-05-15,21:00,2,Monday,5,Media,Não,Não,Não,16.9,Não,Não,19,A_La_Carte,Carne,Não,Sim,Não,Não,1,85.0,3.0,Não,91.05,7.13,98.18
R008431,C006873,2023-10-14,22:00,6,Saturday,10,Media,Sim,Não,Não,20.8,Não,Sim,9,A_La_Carte,Peixe,Não,Não,Sim,Não,2,97.0,3.0,Não,151.15,62.48,213.62
R004587,C006021,2024-04-08,21:30,3,Monday,4,Media,Não,Não,Não,14.1,Não,Não,25,A_La_Carte,Outro,Sim,Sim,Não,Não,0,78.0,3.0,Não,128.73,11.98,140.71
R022857,,2023-07-30,14:45,4,Sunday,7,Alta,Sim,Não,Não,22.6,Sim,Não,26,A_La_Carte,Carne,Sim,Não,Sim,Sim,1,58.0,3.0,Não,139.51,54.12,193.63
R014598,,2023-02-02,19:15,2,Thursday,2,Baixa,Não,Não,Sim,16.0,Não,Não,31,Menu_Dia,Carne,Sim,Sim,Não,Não,1,61.0,4.0,Não,77.12,4.34,81.46
R025520,,2024-06-19,19:00,2,Wednesday,6,Alta,Não,Não,Não,20.9,Sim,Não,29,Menu_Dia,Vegetariano,Não,Sim,Não,Não,0,50.0,5.0,Não,34.54,5.33,39.86
R020908,,2024-10-18,12:45,1,Friday,10,Media,Não,Não,Não,15.1,Não,Não,18,A_La_Carte,Carne,Sim,Não,Não,Sim,0,,5.0,Não,33.38,5.3,38.69
R008379,C004294,2023-04-28,21:45,2,Friday,4,Media,Não,Não,Não,15.3,Não,Não,16,Menu_Degustacao,Outro,Sim,Sim,Sim,Não,0,98.0,5.0,Sim,124.84,17.93,142.77
R023527,,2023-12-21,13:15,2,Thursday,12,Baixa,Não,Não,Sim,12.5,Não,Não,20,Menu_Dia,Outro,Não,Sim,Não,Sim,0,36.0,4.0,Não,48.45,9.32,57.77
R017938,,2024-07-28,12:45,3,Sunday,7,Alta,Sim,Não,Não,23.8,Não,Sim,4,Menu_Dia,Peixe,Não,Sim,Sim,Não,0,61.0,3.0,Sim,54.64,39.55,94.19
R023758,,2023-04-09,19:15,2,Sunday,4,Media,Sim,Não,Não,15.0,Não,Não,17,Menu_Degustacao,Peixe,Sim,Sim,Sim,Não,2,125.0,5.0,Não,156.9,17.91,174.81
R006198,C002139,2023-03-12,19:30,2,Sunday,3,Baixa,Sim,Não,Não,15.1,Não,Sim,1,Menu_Degustacao,Carne,Sim,Sim,Sim,Sim,0,90.0,5.0,Sim,119.94,23.21,143.15
R013098,,2023-03-17,13:30,2,Friday,3,Baixa,Não,Não,Não,14.4,Não,Não,21,A_La_Carte,Peixe,Não,Não,Não,Não,1,75.0,3.0,Não,78.83,6.3,85.13
R014457,,2023-11-08,22:00,2,Wednesday,11,Baixa,Não,Não,Não,13.7,Não,Não,21,Menu_Degustacao,Carne,Sim,Não,Sim,Sim,0,164.0,4.0,Não,165.61,18.46,184.07
R015180,,2023-05-13,20:30,2,Saturday,5,Media,Sim,Não,Não,18.0,Não,Sim,9,Menu_Dia,Vegetariano,Sim,Sim,Não,Não,0,46.0,4.0,Não,54.86,5.46,60.32
R006402,C007748,2024-06-24,21:30,2,Monday,6,Alta,Não,Não,Sim,23.9,Não,Sim,2,Menu_Dia,Peixe,Sim,Não,Sim,Não,1,,4.0,Sim,61.17,13.6,74.77
R005696,C007122,2024-02-28,22:15,3,Wednesday,2,Baixa,Não,Não,Não,17.2,Sim,Sim,9,Menu_Dia,Peixe,Sim,Não,Sim,Sim,0,50.0,4.0,Sim,77.28,65.43,142.72
R002942,C002837,2024-06-03,21:30,2,Monday,6,Alta,Não,Não,Não,28.2,Não,Sim,9,A_La_Carte,Peixe,Sim,Não,Não,Sim,1,77.0,4.0,Não,92.42,9.55,101.97
R021257,,2023-02-25,14:00,2,Saturday,2,Baixa,Sim,Não,Não,14.3,Não,Não,13,Menu_Dia,Peixe,Não,Não,Não,Sim,1,36.0,2.0,Não,46.23,7.52,53.75
R007382,C002246,2023-01-04,14:15,1,Wednesday,1,Baixa,Não,Não,Não,7.3,Sim,Sim,10,A_La_Carte,Vegetariano,Não,Sim,Não,Sim,0,85.0,4.0,Não,29.98,4.93,34.9
R024460,,2024-09-14,12:00,4,Saturday,9,Alta,Sim,Não,Não,20.7,Não,Sim,6,Menu_Dia,Peixe,Não,Sim,Sim,Não,0,48.0,4.0,Não,85.03,46.52,131.55
R018005,,2024-01-03,14:15,1,Wednesday,1,Baixa,Não,Não,Não,8.2,Não,Não,36,Menu_Dia,Carne,Não,Não,Sim,Sim,0,35.0,3.0,Não,17.79,10.34,28.14
R013835,,2023-03-15,19:15,1,Wednesday,3,Baixa,Não,Não,Não,13.3,Não,Não,25,A_La_Carte,Peixe,Sim,Não,Sim,Não,0,97.0,3.0,Sim,26.32,8.54,34.86
R005579,C005307,2024-12-18,19:15,3,Wednesday,12,Baixa,Não,Não,Não,16.4,Sim,Não,32,Menu_Dia,Vegetariano,Sim,Não,Sim,Não,0,53.0,3.0,Não,76.97,41.81,118.77
R010339,C006672,2023-12-11,22:00,2,Monday,12,Baixa,Não,Não,Não,11.0,Sim,Sim,5,A_La_Carte,Carne,Não,Não,Sim,Sim,0,67.0,5.0,Sim,65.92,21.41,87.33
R009994,C001359,2024-07-17,13:00,2,Wednesday,7,Alta,Não,Não,Não,25.1,Não,Sim,11,Menu_Degustacao,Peixe,Sim,Sim,Sim,Não,0,132.0,5.0,Sim,130.59,15.79,146.38
R007906,C001662,2024-08-30,22:30,1,Friday,8,Alta,Não,Não,Não,20.3,Não,Não,2,A_La_Carte,Peixe,Sim,Não,Não,Não,0,70.0,5.0,Sim,39.2,2.07,41.27
R021882,,2024-12-18,13:15,2,Wednesday,12,Baixa,Não,Não,Não,17.0,Não,Não,9,Menu_Dia,Peixe,Não,Sim,Não,Sim,0,34.0,3.0,Não,40.17,8.26,48.43
R021123,,2024-03-07,13:30,4,Thursday,3,Baixa,Não,Não,Não,14.7,Não,Sim,3,Menu_Dia,Carne,Não,Não,Não,Sim,1,,5.0,Não,64.56,16.05,80.61
R001049,C001530,2023-01-08,19:00,2,Sunday,1,Baixa,Sim,Não,Não,6.8,Não,Sim,9,Menu_Dia,Outro,Sim,Sim,Sim,Não,0,39.0,4.0,Sim,57.53,21.51,79.04
R006783,C002886,2023-01-08,22:45,1,Sunday,1,Baixa,Sim,Não,Não,4.9,Não,Sim,2,Menu_Dia,Carne,Sim,Não,Não,Não,0,43.0,5.0,Sim,21.84,2.6,24.44
R012663,,2024-11-05,19:30,3,Tuesday,11,Baixa,Não,Não,Não,12.9,Não,Não,34,Menu_Dia,Carne,Não,Sim,Sim,Não,1,38.0,4.0,Não,71.62,44.78,116.39
R024403,,2023-05-01,12:00,3,Monday,5,Media,Não,Não,Não,15.8,Não,Não,40,Menu_Dia,Carne,Não,Não,Sim,Sim,0,38.0,4.0,Não,46.9,45.77,92.68
R021320,,2023-08-09,12:45,2,Wednesday,8,Alta,Não,Não,Não,19.0,Não,Sim,7,Menu_Dia,Peixe,Não,Sim,Sim,Sim,1,43.0,5.0,Não,61.87,20.22,82.09
R001610,C006692,2023-11-25,22:00,1,Saturday,11,Baixa,Sim,Não,Não,10.6,Sim,Sim,8,A_La_Carte,Peixe,Não,Não,Não,Não,0,59.0,3.0,Não,32.87,2.95,35.83
R019481,,2023-09-30,19:30,2,Saturday,9,Alta,Sim,Não,Não,25.6,Não,Não,23,A_La_Carte,Peixe,Não,Não,Sim,Sim,2,74.0,3.0,Sim,81.58,20.65,102.23
R002416,C004274,2023-08-26,13:45,3,Saturday,8,Alta,Sim,Não,Não,18.8,Sim,Não,12,Menu_Degustacao,Carne,Sim,Sim,Sim,Sim,0,114.0,5.0,Sim,239.92,76.13,316.05
R002018,C005994,2024-10-18,13:15,1,Friday,10,Media,Não,Não,Não,18.0,Sim,Sim,11,A_La_Carte,Carne,Não,Sim,Não,Sim,0,70.0,5.0,Sim,39.67,3.93,43.61
R002972,C005847,2023-10-17,14:30,2,Tuesday,10,Media,Não,Não,Não,15.0,Não,Sim,3,Menu_Degustacao,Carne,Sim,Sim,Sim,Não,0,138.0,5.0,Sim,174.51,15.74,190.25
R012318,,2023-05-06,13:45,6,Saturday,5,Media,Sim,Não,Não,19.9,Não,Não,18,Menu_Dia,Outro,Não,Sim,Sim,Sim,1,40.0,5.0,Não,139.75,88.45,228.21
R014039,,2024-08-03,19:45,2,Saturday,8,Alta,Sim,Não,Não,24.0,Não,Não,12,A_La_Carte,Peixe,Não,Não,Não,Não,0,81.0,,Não,37.66,7.16,44.82
R013568,,2023-05-21,21:15,3,Sunday,5,Media,Sim,Não,Não,17.9,Sim,Sim,14,A_La_Carte,Peixe,Não,Sim,Sim,Não,0,68.0,2.0,Não,117.9,39.98,157.89
R002932,C007648,2024-06-27,21:00,1,Thursday,6,Alta,Não,Não,Sim,18.2,Não,Não,24,A_La_Carte,Peixe,Não,Não,Não,Sim,0,69.0,3.0,Não,33.92,3.62,37.54
R015407,,2024-10-23,14:30,2,Wednesday,10,Media,Não,Não,Não,16.0,Sim,Não,18,Menu_Dia,Peixe,Não,Sim,Não,Sim,0,57.0,4.0,Não,40.75,7.64,48.4
R023785,,2024-10-04,13:00,2,Friday,10,Media,Não,Não,Não,19.4,Não,Não,29,A_La_Carte,Carne,Não,Não,Não,Sim,0,89.0,3.0,Sim,50.21,7.04,57.25
R019631,,2023-06-18,20:15,3,Sunday,6,Alta,Sim,Não,Não,25.9,Não,Sim,5,Menu_Dia,Vegetariano,Não,Não,Sim,Não,0,42.0,3.0,Não,39.03,45.9,84.92
R016509,,2023-03-07,19:15,4,Tuesday,3,Baixa,Não,Não,Sim,,Não,Sim,9,Menu_Dia,Carne,Não,Não,Não,Não,0,30.0,4.0,Sim,62.34,8.4,70.74
R017491,,2024-09-12,19:00,3,Thursday,9,Alta,Não,Não,Não,29.0,Sim,Sim,9,Menu_Dia,Peixe,Sim,Não,Não,Sim,0,53.0,5.0,Não,85.55,11.12,96.67
R013002,,2023-11-16,20:00,1,Thursday,11,Baixa,Não,Não,Não,8.0,Não,Não,23,Menu_Dia,Carne,Não,Não,Não,Não,0,46.0,4.0,Não,15.58,2.85,18.43
R001815,C005796,2023-02-18,21:00,4,Saturday,2,Baixa,Sim,Não,Não,16.2,Sim,Sim,4,A_La_Carte,Carne,Não,Não,Sim,Não,0,69.0,4.0,Sim,126.46,72.12,198.58
R014587,,2023-06-17,12:15,4,Saturday,6,Alta,Sim,Não,Não,18.8,Não,Não,31,A_La_Carte,Peixe,Não,Não,Não,Não,1,72.0,3.0,Não,137.62,15.71,153.33
R014449,,2024-05-15,21:00,4,Wednesday,5,Media,Não,Não,Não,22.0,Não,Não,44,A_La_Carte,Carne,Não,Não,Sim,Sim,2,104.0,4.0,Não,131.86,72.47,204.33
R024915,,2023-08-16,21:15,1,Wednesday,8,Alta,Não,Não,Não,20.1,Não,Não,20,Menu_Dia,Vegetariano,Não,Não,Sim,Não,0,44.0,2.0,Não,13.33,8.47,21.8
R011534,,2023-05-31,21:15,3,Wednesday,5,Media,Não,Não,Não,15.6,Não,Sim,6,A_La_Carte,Peixe,Não,Não,Sim,Sim,1,78.0,2.0,Sim,98.31,51.83,150.14
R002124,C006439,2024-12-07,19:30,5,Saturday,12,Baixa,Sim,Não,Não,3.8,Não,Sim,0,Menu_Dia,Carne,Não,Sim,Não,Não,0,30.0,5.0,Sim,96.16,18.98,115.14
R013705,,2023-01-16,19:30,2,Monday,1,Baixa,Não,Não,Não,8.7,Sim,Não,19,A_La_Carte,Carne,Não,Não,Sim,Não,1,70.0,4.0,Sim,80.19,17.96,98.16
R022049,,2024-08-05,22:00,1,Monday,8,Alta,Não,Não,Não,18.4,Não,Não,13,Menu_Dia,Peixe,Sim,Sim,Sim,Sim,0,42.0,3.0,Não,27.48,11.28,38.76
R025575,,2024-01-15,19:45,2,Monday,1,Baixa,Não,Não,Não,8.2,Sim,Não,16,Menu_Dia,Carne,Não,Sim,Sim,Não,1,35.0,4.0,Não,54.39,17.84,72.24
R025370,,2024-12-10,21:15,3,Tuesday,12,Baixa,Não,Não,Não,13.5,Não,Não,40,A_La_Carte,Carne,Sim,Não,Não,Sim,0,91.0,4.0,Não,103.63,9.57,113.21
R018582,,2024-11-23,21:45,2,Saturday,11,Baixa,Sim,Não,Não,10.0,Sim,Não,37,A_La_Carte,Outro,Sim,Não,Não,Sim,0,81.0,4.0,Não,51.02,9.67,60.69
R020436,,2024-09-08,22:00,1,Sunday,9,Alta,Sim,Não,Não,25.8,Não,Sim,3,A_La_Carte,Vegetariano,Sim,Não,Não,Não,0,101.0,3.0,Não,39.92,2.59,42.51
R017601,,2023-03-22,21:45,2,Wednesday,3,Baixa,Não,Não,Não,19.5,Não,Sim,6,Menu_Dia,Carne,Não,Sim,Sim,Não,1,40.0,4.0,Não,50.11,15.23,65.34
R007702,C001255,2024-05-02,21:00,1,Thursday,5,Media,Não,Não,Não,21.6,Não,Sim,4,A_La_Carte,Carne,Não,Sim,Não,Sim,0,78.0,5.0,Sim,30.81,3.67,34.48
R022817,,2024-11-08,13:30,2,Friday,11,Baixa,Não,Não,Não,5.8,Sim,Não,21,Menu_Dia,Carne,Não,Sim,Sim,Sim,0,32.0,3.0,Não,49.37,22.16,71.53
R017110,,2023-10-21,12:00,1,Saturday,10,Media,Sim,Não,Não,16.5,Sim,Sim,1,Menu_Dia,Carne,Não,Sim,Sim,Não,0,42.0,4.0,Não,20.43,8.24,28.67
R020684,,2023-11-01,14:15,2,Wednesday,11,Baixa,Não,Não,Sim,11.7,Não,Sim,1,Menu_Dia,Carne,Não,Não,Não,Sim,0,31.0,2.0,Não,33.49,8.2,41.7
R009171,C001254,2024-03-07,21:30,3,Thursday,3,Baixa,Não,Não,Não,14.3,Não,Não,5,A_La_Carte,Carne,Sim,Sim,Não,Sim,0,85.0,3.0,Sim,157.89,13.75,171.65
R000809,C005126,2024-03-19,20:00,2,Tuesday,3,Baixa,Não,Não,Não,9.3,Não,Não,20,Menu_Dia,Vegetariano,Sim,Não,Não,Não,0,66.0,5.0,Sim,51.44,7.74,59.18
R020939,,2023-10-10,22:15,2,Tuesday,10,Media,Não,Não,Não,22.1,Não,Não,27,A_La_Carte,Peixe,Não,Sim,Não,Não,0,74.0,3.0,Não,61.29,5.56,66.85
