cliente_id,idade,genero,nacionalidade,distrito_residencia,cliente_desde,tipo_cliente,cliente_habitual
C005128,41,F,PT,Lisboa,2024-05-18,Ambos,Sim
C004469,43,M,PT,Lisboa,2024-04-02,Hotel,Não
C000668,66,F,PT,Lisboa,2024-01-18,Hotel,Não
C003020,50,M,PT,Aveiro,2023-12-06,Hotel,Não
C000358,37,F,ES,,2023-11-12,Restaurante,Não
C005064,20,F,PT,Braga,2023-04-10,Restaurante,Sim
C002832,27,M,PT,Lisboa,2023-04-06,Ambos,Sim
C002784,25,M,ES,,2023-06-27,Restaurante,Sim
C001354,54,M,PT,Braga,2023-11-30,Restaurante,Não
C005132,55,F,FR,,2023-03-16,Ambos,Não
C000471,37,F,PT,Braga,2023-09-13,Restaurante,Sim
C002704,58,F,FR,,2024-06-09,Restaurante,Não
C003331,56,F,ES,,2023-07-17,Ambos,Sim
C003638,47,F,UK,,2024-08-13,Restaurante,Não
C001397,20,M,PT,Braga,2024-12-19,Hotel,Não
C003585,43,F,PT,Lisboa,2024-09-16,Hotel,Não
C007180,30,F,PT,Porto,2023-03-01,Restaurante,Não
C005263,46,F,UK,,2024-07-08,Ambos,Sim
C005646,18,M,ES,,2023-03-17,Restaurante,Sim
C003377,37,M,ES,,2023-01-04,Restaurante,Não
C001257,68,M,PT,Viseu,2024-02-23,Restaurante,Não
C006191,59,F,PT,Lisboa,2023-05-25,Ambos,Sim
C003513,69,F,PT,Porto,2023-02-01,Ambos,Não
C005652,43,F,FR,,2023-04-23,Restaurante,Sim
C005779,42,F,ES,,2023-08-15,Restaurante,Não
C001251,47,M,UK,,2024-11-25,Restaurante,Não
C005796,40,F,UK,,2023-02-05,Ambos,Sim
C005349,18,M,FR,,2023-11-17,Ambos,Sim
C007680,27,F,PT,Lisboa,2023-07-17,Hotel,Não
C004299,26,M,PT,Porto,2024-12-29,Restaurante,Não
C003285,18,M,ES,,2024-05-11,Ambos,Não
C002934,57,M,PT,Porto,2023-12-03,Ambos,Não
C004176,49,M,PT,Porto,2023-05-17,Hotel,Não
C005269,20,F,PT,Lisboa,2023-03-23,Restaurante,Sim
C004911,33,M,ES,,2023-04-28,Hotel,Não
C001853,22,M,Outro,,2024-02-08,Restaurante,Não
C006317,79,F,FR,,2024-05-09,Restaurante,Não
C006816,44,F,ES,,2023-12-28,Hotel,Não
C007483,33,F,PT,Porto,2024-01-08,Restaurante,Não
C007778,25,F,PT,Porto,2023-03-19,Restaurante,Não
C002106,68,M,UK,,2023-02-16,Restaurante,Não
C000134,49,F,PT,Lisboa,2024-06-27,Restaurante,Não
C005237,19,M,UK,,2023-04-22,Restaurante,Não
C005030,42,M,PT,Porto,2024-12-08,Restaurante,Não
C000929,67,M,UK,,2024-11-17,Restaurante,Não
C000824,36,F,PT,Aveiro,2024-04-27,Restaurante,Não
C007272,45,F,ES,,2023-04-06,Restaurante,Não
C001532,18,M,FR,,2023-05-26,Hotel,Não
C001215,37,M,FR,,2023-05-24,Ambos,Sim
C000505,31,F,ES,,2023-02-01,Restaurante,Não
C004286,45,F,PT,Porto,2024-05-13,Restaurante,Não
C006492,27,M,PT,Viseu,2024-08-06,Hotel,Não
C001997,41,F,DE,,2023-05-24,Restaurante,Não
C006531,51,F,ES,,2023-01-05,Restaurante,Não
C003073,45,F,ES,,2024-02-05,Restaurante,Não
C001959,58,F,PT,Braga,2024-03-08,Restaurante,Não
C001385,53,M,PT,Outro,2023-09-11,Restaurante,Não
C000895,64,M,ES,,2024-06-22,Hotel,Não
C004925,49,M,PT,Porto,2024-07-25,Restaurante,Sim
C000456,29,F,PT,Coimbra,2023-10-01,Restaurante,Sim
C006620,38,M,FR,,2024-04-16,Hotel,Não
C005780,53,M,ES,,2024-07-06,Ambos,Sim
C007807,48,M,PT,Porto,2024-12-22,Restaurante,Não
C003710,42,M,FR,,2024-06-27,Ambos,Sim
C007381,56,M,PT,Porto,2024-10-12,Restaurante,Não
C004850,49,M,PT,Viseu,2023-08-16,Restaurante,Não
C004749,28,M,ES,,2023-11-23,Restaurante,Sim
C004269,24,F,FR,,2023-06-06,Restaurante,Não
C003523,26,M,PT,Coimbra,2023-03-03,Hotel,Não
C004135,40,M,PT,Porto,2023-08-01,Restaurante,Não
C003603,74,F,FR,,2024-12-24,Restaurante,Não
C007814,35,M,PT,Aveiro,2024-05-27,Hotel,Não
C000714,48,F,PT,Braga,2024-08-29,Restaurante,Não
C004187,79,F,DE,,2023-09-26,Restaurante,Não
C002215,34,F,FR,,2024-11-14,Ambos,Não
C005302,36,F,UK,,2024-09-23,Ambos,Sim
C002924,40,F,UK,,2024-03-09,Restaurante,Não
C007251,47,F,ES,,2023-06-09,Ambos,Sim
C001811,34,F,UK,,2023-04-24,Restaurante,Não
C003487,66,F,PT,Lisboa,2024-11-21,Hotel,Não
C003142,18,M,PT,Lisboa,2024-01-11,Restaurante,Não
C001828,64,M,PT,Porto,2023-08-26,Ambos,Sim
C001156,58,F,Outro,,2024-10-26,Hotel,Não
C001325,43,M,PT,Outro,2023-06-03,Hotel,Não
C004313,49,M,Outro,,2023-06-17,Restaurante,Sim
C000511,46,M,PT,Aveiro,2023-12-20,Ambos,Não
C001681,48,F,PT,Porto,2023-09-21,Restaurante,Sim
C000500,19,M,PT,Braga,2024-09-11,Restaurante,Não
C007258,52,M,PT,Faro,2023-02-20,Hotel,Não
C001857,64,F,PT,Porto,2023-12-26,Restaurante,Sim
C001389,42,M,PT,Braga,2023-07-23,Restaurante,Não
C005616,18,F,FR,,2024-01-09,Restaurante,Não
C003720,40,F,UK,,2023-09-06,Restaurante,Sim
C002387,38,M,PT,Aveiro,2024-05-15,Hotel,Não
C005542,68,F,Outro,,2024-04-20,Hotel,Não
C003237,58,M,PT,Coimbra,2023-01-27,Restaurante,Não
C006173,35,M,PT,Porto,2023-05-31,Restaurante,Não
C001541,41,M,ES,,2024-01-29,Hotel,Não
C001218,46,F,PT,Aveiro,2023-08-26,Hotel,Não
C002682,37,M,PT,Porto,2023-12-26,Restaurante,Sim
C007818,27,M,DE,,2023-08-20,Hotel,Não
C002994,38,F,PT,Porto,2024-12-09,Hotel,Não
C005513,52,M,PT,Porto,2023-03-16,Restaurante,Não
C006314,51,M,FR,,2023-09-18,Restaurante,Não
C001192,20,F,ES,,2023-03-16,Hotel,Não
C005773,53,F,UK,,2023-12-01,Ambos,Sim
C005294,27,F,ES,,2023-08-25,Hotel,Não
C001543,68,F,ES,,2024-11-06,Hotel,Não
C003302,26,F,PT,Coimbra,2023-03-27,Restaurante,Não
C003325,59,M,PT,Porto,2024-04-26,Restaurante,Não
C007057,37,M,PT,Porto,2024-06-30,Restaurante,Não
C002540,42,M,ES,,2024-01-22,Restaurante,Sim
C000954,65,F,PT,Porto,2023-03-05,Hotel,Não
C007177,60,M,PT,Porto,2023-04-08,Restaurante,Não
C006732,27,M,Outro,,2023-07-24,Restaurante,Não
C004847,18,F,ES,,2023-07-06,Restaurante,Não
C006802,27,F,ES,,2024-02-29,Hotel,Não
C004331,52,M,FR,,2023-02-28,Restaurante,Não
C000733,48,F,PT,Lisboa,2024-12-28,Ambos,Sim
C007989,47,M,ES,,2023-04-23,Restaurante,Não
C001157,30,M,PT,Lisboa,2023-09-04,Hotel,Não
C007408,53,M,PT,Braga,2024-05-06,Hotel,Não
C003295,22,F,PT,Lisboa,2023-08-16,Restaurante,Não
C006542,18,M,PT,Outro,2023-12-25,Hotel,Não
C002983,53,M,PT,Lisboa,2023-12-27,Restaurante,Não
C005306,59,M,PT,Lisboa,2023-02-04,Hotel,Não
C005162,18,M,PT,Coimbra,2023-06-04,Restaurante,Não
C002157,35,F,PT,Porto,2024-03-28,Ambos,Sim
C001063,60,F,PT,Porto,2023-06-28,Restaurante,Não
C002617,30,F,DE,,2023-05-07,Hotel,Não
C001168,51,M,FR,,2023-06-07,Ambos,Não
C003223,63,M,PT,Porto,2024-08-30,Restaurante,Não
C003637,36,F,ES,,2023-07-25,Restaurante,Sim
C005589,60,F,FR,,2024-02-11,Restaurante,Não
C002939,18,F,FR,,2024-03-21,Ambos,Sim
C007092,68,M,PT,Braga,2024-02-26,Hotel,Não
C007193,40,M,ES,,2024-12-17,Ambos,Não
C004492,26,M,FR,,2024-11-15,Hotel,Não
C003141,55,F,FR,,2024-01-01,Hotel,Sim
C004981,22,M,FR,,2023-04-30,Ambos,Sim
C000144,44,M,PT,Lisboa,2024-07-09,Hotel,Não
C007922,60,F,PT,Porto,2024-10-13,Restaurante,Sim
C003578,31,F,ES,,2024-05-30,Restaurante,Não
C004947,30,M,PT,Aveiro,2023-10-20,Restaurante,Não
C002783,22,M,PT,Porto,2024-10-19,Hotel,Sim
C000718,44,M,UK,,2024-02-23,Restaurante,Não
C001820,26,F,FR,,2024-11-25,Ambos,Sim
C002503,36,F,ES,,2023-08-06,Restaurante,Não
C004361,46,M,Outro,,2023-05-10,Hotel,Não
C004172,39,M,ES,,2024-04-01,Ambos,Sim
C006589,27,M,PT,Viseu,2023-05-29,Ambos,Não
C000396,34,F,PT,Porto,2024-11-25,Hotel,Não
C005732,42,F,PT,Lisboa,2023-09-11,Restaurante,Não
C006321,61,F,PT,Lisboa,2024-09-24,Hotel,Não
C007187,18,M,PT,Porto,2023-12-19,Restaurante,Não
C007725,68,F,PT,Aveiro,2024-03-08,Restaurante,Não
C004493,32,M,ES,,2024-06-25,Ambos,Não
C001366,39,M,FR,,2024-07-15,Hotel,Não
C007293,31,F,PT,Braga,2024-12-30,Hotel,Não
C006000,23,F,FR,,2023-01-25,Hotel,Não
C000596,33,M,ES,,2023-06-03,Restaurante,Não
C006206,67,M,PT,Viseu,2024-11-30,Restaurante,Não
C003953,76,M,FR,,2023-01-20,Ambos,Não
C005393,43,F,PT,Lisboa,2023-06-06,Hotel,Não
C005918,18,F,PT,Lisboa,2023-09-13,Restaurante,Sim
C004969,37,M,ES,,2023-07-06,Restaurante,Não
C002915,52,M,UK,,2023-04-28,Restaurante,Sim
C007877,32,F,ES,,2024-06-08,Restaurante,Não
C002327,24,F,PT,Lisboa,2023-02-13,Restaurante,Não
C005645,54,F,UK,,2024-09-20,Restaurante,Sim
C003767,26,M,PT,Aveiro,2023-12-26,Hotel,Não
C003441,44,F,ES,,2024-11-17,Restaurante,Sim
C003852,49,M,ES,,2024-11-28,Hotel,Não
C004133,59,F,PT,Lisboa,2023-08-03,Restaurante,Sim
C006807,27,M,PT,Coimbra,2023-02-27,Hotel,Não
C007336,46,F,PT,Lisboa,2023-07-25,Restaurante,Não
C002144,45,F,PT,Braga,2023-01-19,Ambos,Sim
C007378,51,M,PT,Porto,2023-08-14,Ambos,Sim
C005074,18,F,PT,Porto,2023-11-18,Hotel,Não
C001572,21,M,PT,Lisboa,2023-05-01,Restaurante,Sim
C004080,37,M,UK,,2023-12-08,Ambos,Não
C001123,52,F,FR,,2023-12-27,Restaurante,Não
C002787,29,F,FR,,2024-03-09,Restaurante,Não
C006336,43,F,PT,Viseu,2023-11-04,Restaurante,Não
C002968,32,F,FR,,2024-05-09,Restaurante,Sim
C002505,24,F,Outro,,2024-02-23,Restaurante,Não
C005989,48,F,PT,Porto,2023-05-29,Hotel,Não
C003466,20,M,UK,,2024-03-19,Hotel,Sim
C000676,29,F,PT,Faro,2024-12-01,Restaurante,Sim
C002809,56,M,DE,,2023-08-26,Ambos,Não
C007165,30,F,PT,Porto,2023-05-24,Restaurante,Não
C003349,52,M,DE,,2023-10-12,Hotel,Não
C000729,33,M,PT,Porto,2023-04-18,Ambos,Não
C000413,18,F,FR,,2024-04-04,Restaurante,Sim
C003147,30,M,PT,Braga,2023-05-06,Restaurante,Não
C001517,66,M,UK,,2024-05-18,Ambos,Sim
C005746,47,M,PT,Lisboa,2024-02-24,Restaurante,Não
C000826,65,M,PT,Porto,2024-02-12,Restaurante,Não
C003268,35,M,FR,,2024-05-10,Restaurante,Não
C003975,47,M,UK,,2024-08-12,Hotel,Não
C000617,43,M,PT,Porto,2024-08-31,Restaurante,Não
C000115,38,F,ES,,2024-11-10,Restaurante,Sim
C000418,43,F,Outro,,2023-07-24,Restaurante,Sim
C003070,53,M,PT,Aveiro,2024-07-13,Restaurante,Não
C001626,59,M,PT,Aveiro,2023-04-20,Hotel,Não
C007114,26,M,PT,Faro,2023-01-18,Restaurante,Não
C006749,33,M,PT,Lisboa,2024-06-17,Restaurante,Não
C007917,37,F,PT,Lisboa,2024-05-22,Ambos,Sim
C004186,47,M,PT,Aveiro,2024-10-02,Restaurante,Não
C002897,18,F,PT,Aveiro,2024-04-09,Restaurante,Não
C007469,35,F,PT,Braga,2023-12-26,Hotel,Não
C002083,18,M,PT,Porto,2024-10-21,Ambos,Sim
C000754,58,M,ES,,2024-03-09,Ambos,Não
C002547,19,M,PT,Braga,2023-07-14,Restaurante,Não
C003970,62,M,PT,Porto,2023-11-25,Hotel,Não
C003374,70,M,PT,Aveiro,2023-06-01,Restaurante,Não
C005727,18,M,UK,,2024-05-28,Restaurante,Não
C004108,63,F,FR,,2023-02-18,Hotel,Não
C002445,33,F,PT,Porto,2024-08-22,Restaurante,Não
C004381,44,M,PT,Lisboa,2024-11-05,Restaurante,Não
C001067,21,M,PT,Viseu,2024-09-28,Ambos,Sim
C003914,28,F,PT,Porto,2024-07-18,Hotel,Não
C005288,63,M,DE,,2023-12-22,Restaurante,Sim
C005537,25,F,PT,Porto,2023-02-16,Restaurante,Sim
C005388,18,F,PT,Lisboa,2023-06-16,Restaurante,Não
C005733,58,F,ES,,2023-04-22,Restaurante,Não
C003499,39,F,UK,,2024-04-05,Ambos,Sim
C002739,66,M,PT,Lisboa,2024-07-30,Ambos,Sim
C005053,47,F,PT,Lisboa,2024-02-15,Restaurante,Não
C004001,28,F,PT,Lisboa,2024-05-26,Hotel,Não
C001569,18,F,ES,,2024-10-09,Restaurante,Não
C002428,41,M,PT,Outro,2023-12-12,Restaurante,Não
C003747,18,M,PT,Aveiro,2024-09-10,Restaurante,Sim
C006834,43,M,PT,Braga,2023-08-25,Ambos,Sim
C007412,43,M,PT,Faro,2024-12-28,Hotel,Sim
C001688,45,F,PT,Lisboa,2024-10-14,Ambos,Sim
C000852,33,F,PT,Lisboa,2023-10-17,Hotel,Não
C003547,52,F,PT,Faro,2023-12-19,Hotel,Não
C006304,60,F,PT,Porto,2023-03-04,Restaurante,Não
C000896,52,M,ES,,2024-07-10,Hotel,Não
C004593,50,F,PT,Faro,2024-01-18,Hotel,Não
C006402,28,M,DE,,2023-06-02,Ambos,Sim
C005879,28,M,PT,Porto,2023-01-31,Ambos,Não
C000336,39,F,PT,Coimbra,2023-04-06,Ambos,Sim
C002840,39,M,Outro,,2024-01-25,Ambos,Sim
C003088,61,F,PT,Lisboa,2024-08-17,Ambos,Sim
C004612,18,F,FR,,2023-05-07,Restaurante,Sim
C001349,20,M,DE,,2024-04-29,Ambos,Sim
C001016,45,M,DE,,2023-12-10,Restaurante,Sim
C002817,49,F,PT,Porto,2023-11-13,Restaurante,Não
C001632,28,F,ES,,2023-08-30,Restaurante,Sim
C002490,18,M,PT,Braga,2024-11-09,Restaurante,Não
C003731,55,F,UK,,2023-09-19,Ambos,Sim
C006906,46,M,PT,Outro,2024-03-24,Ambos,Sim
C003252,46,M,PT,Braga,2023-08-14,Hotel,Não
C007406,68,M,PT,Braga,2023-09-05,Restaurante,Não
C007268,43,F,UK,,2024-09-05,Restaurante,Não
C005878,48,F,Outro,,2023-04-18,Restaurante,Não
C006666,27,M,ES,,2023-06-17,Hotel,Não
C005882,64,M,ES,,2024-09-16,Restaurante,Não
C002071,57,M,PT,Porto,2023-10-18,Restaurante,Não
C004453,60,F,PT,Aveiro,2023-06-23,Ambos,Sim
C007802,31,M,FR,,2023-01-17,Hotel,Não
C005409,38,M,ES,,2023-11-15,Ambos,Sim
C001636,35,F,DE,,2023-03-13,Restaurante,Não
C004647,19,M,DE,,2023-08-12,Restaurante,Sim
C006485,53,M,PT,Aveiro,2023-09-06,Ambos,Sim
C002480,53,F,PT,Lisboa,2024-08-25,Restaurante,Não
C006618,79,M,ES,,2023-05-27,Restaurante,Não
C002266,61,M,ES,,2024-11-18,Restaurante,Sim
C002960,24,F,UK,,2023-02-14,Ambos,Sim
C005324,45,M,PT,Porto,2023-12-05,Hotel,Não
C007557,63,M,PT,Porto,2023-02-02,Restaurante,Não
C003060,35,F,ES,,2023-01-07,Ambos,Não
C005054,37,F,FR,,2024-12-18,Hotel,Não
C005870,35,M,PT,Porto,2024-08-20,Ambos,Sim
C002142,42,F,PT,Porto,2024-09-12,Restaurante,Não
C005105,48,F,FR,,2023-04-13,Restaurante,Não
C003119,58,M,PT,Porto,2024-07-31,Hotel,Não
C005189,27,M,FR,,2024-12-21,Restaurante,Não
C007548,26,F,PT,Coimbra,2023-07-30,Hotel,Não
C004046,35,F,PT,Aveiro,2023-02-10,Hotel,Não
C003357,43,F,PT,Faro,2023-09-17,Restaurante,Não
C002745,18,M,PT,Porto,2023-08-21,Restaurante,Sim
C007254,57,F,PT,Aveiro,2023-01-13,Hotel,Não
C005093,19,F,Outro,,2023-07-16,Hotel,Não
C003507,47,M,PT,Porto,2024-08-05,Hotel,Sim
C001680,35,M,UK,,2023-10-12,Restaurante,Não
C004250,41,M,PT,Viseu,2023-01-25,Restaurante,Sim
C003148,30,F,FR,,2023-05-26,Hotel,Não
C002295,28,F,UK,,2023-09-11,Restaurante,Sim
C007005,53,M,PT,Lisboa,2023-08-02,Restaurante,Não
C006934,41,M,PT,Braga,2023-10-20,Restaurante,Não
C000581,47,F,ES,,2023-03-30,Hotel,Não
C001471,61,M,PT,Lisboa,2024-01-10,Restaurante,Não
C004800,53,M,PT,Porto,2023-03-23,Restaurante,Não
C004071,51,F,PT,Lisboa,2023-09-24,Restaurante,Sim
C005309,29,F,DE,,2024-07-14,Restaurante,Sim
C003344,61,F,ES,,2023-05-01,Restaurante,Não
C004993,40,M,PT,Braga,2024-12-02,Hotel,Não
C004584,54,M,PT,Porto,2024-11-20,Restaurante,Não
C003673,23,M,PT,Porto,2023-08-17,Restaurante,Não
C000560,35,M,UK,,2023-10-05,Restaurante,Sim
C005238,61,M,PT,Lisboa,2023-02-14,Ambos,Sim
C005216,50,F,DE,,2024-03-22,Restaurante,Sim
C002850,33,M,PT,Lisboa,2024-05-01,Restaurante,Não
C000513,38,M,PT,Lisboa,2023-10-01,Hotel,Não
C004730,42,M,PT,Porto,2024-01-24,Restaurante,Não
C001082,36,M,PT,Aveiro,2024-05-08,Hotel,Não
C001665,62,M,Outro,,2024-08-04,Restaurante,Sim
C001013,75,F,DE,,2024-11-18,Hotel,Sim
C001932,49,F,PT,Porto,2024-05-24,Hotel,Não
C001151,26,M,DE,,2024-06-17,Ambos,Sim
C002839,77,F,PT,Porto,2024-08-04,Restaurante,Sim
C005950,18,F,PT,Coimbra,2024-03-05,Restaurante,Sim
C000117,41,F,ES,,2023-12-01,Restaurante,Não
C000741,18,M,FR,,2023-07-30,Restaurante,Não
C007676,30,F,PT,Viseu,2023-04-04,Hotel,Não
C006071,51,M,PT,Porto,2023-09-06,Restaurante,Não
C005178,18,F,FR,,2024-07-17,Restaurante,Não
C003676,43,F,PT,Braga,2024-10-14,Restaurante,Não
C005907,39,F,PT,Braga,2024-12-22,Hotel,Não
C000831,20,F,PT,Braga,2024-10-27,Restaurante,Não
C000120,54,M,ES,,2023-11-05,Restaurante,Sim
C004753,38,F,PT,Porto,2024-05-23,Restaurante,Não
C007631,59,M,FR,,2024-12-13,Restaurante,Sim
C007573,31,F,PT,Faro,2024-03-06,Ambos,Não
C007904,23,M,ES,,2023-04-06,Restaurante,Não
C000636,18,M,PT,Aveiro,2024-09-09,Restaurante,Não
C004466,23,M,FR,,2023-03-15,Restaurante,Sim
C004365,32,F,PT,Braga,2024-11-18,Hotel,Sim
C006800,61,M,PT,Lisboa,2023-10-29,Restaurante,Não
C007080,39,F,PT,Lisboa,2024-11-10,Ambos,Sim
C006967,32,M,ES,,2023-04-30,Hotel,Não
C007011,46,M,PT,Outro,2023-10-20,Ambos,Sim
C004143,48,F,PT,Porto,2024-12-18,Restaurante,Não
C007028,23,M,PT,Aveiro,2024-08-04,Restaurante,Não
C000992,18,F,PT,Coimbra,2023-09-22,Ambos,Não
C000877,33,M,FR,,2023-12-31,Restaurante,Não
C004870,33,F,Outro,,2024-10-22,Ambos,Não
C005316,37,M,PT,Lisboa,2024-04-14,Restaurante,Sim
C005223,38,F,PT,Lisboa,2023-01-03,Restaurante,Não
C000005,38,M,ES,,2024-10-27,Restaurante,Não
C003052,30,F,UK,,2023-03-28,Restaurante,Não
C005692,18,M,FR,,2024-07-05,Ambos,Sim
C003125,39,M,DE,,2023-01-27,Restaurante,Não
C006408,46,M,PT,Porto,2024-12-23,Restaurante,Sim
C007137,31,M,FR,,2024-01-03,Restaurante,Não
C002661,23,M,PT,Porto,2024-02-09,Restaurante,Não
C002492,30,F,PT,Braga,2023-03-24,Restaurante,Não
C007147,51,M,ES,,2024-02-12,Hotel,Não
C005174,26,M,DE,,2023-08-29,Hotel,Não
C003855,36,F,PT,Porto,2023-07-31,Restaurante,Não
C004934,59,M,FR,,2023-08-23,Restaurante,Não
C004778,61,F,PT,Lisboa,2024-07-06,Restaurante,Sim
C001716,40,M,PT,Lisboa,2023-03-03,Restaurante,Não
C006449,18,M,PT,Lisboa,2024-02-29,Restaurante,Não
C006714,46,F,PT,Porto,2024-12-20,Hotel,Sim
C006458,57,M,PT,Porto,2024-04-01,Ambos,Não
C006294,48,M,ES,,2024-04-03,Restaurante,Não
C001149,67,F,PT,Braga,2024-01-02,Restaurante,Não
C003262,42,F,ES,,2023-10-30,Hotel,Não
C000575,55,F,UK,,2023-05-18,Hotel,Não
C003770,33,M,PT,Braga,2024-06-02,Restaurante,Não
C003737,34,F,PT,Braga,2023-10-14,Restaurante,Sim
C004147,48,M,Outro,,2023-03-30,Restaurante,Não
C000854,61,F,PT,Braga,2023-11-08,Ambos,Sim
C001983,31,F,UK,,2024-02-25,Restaurante,Não
C002775,34,F,FR,,2024-12-13,Ambos,Sim
C005920,24,F,PT,Aveiro,2024-02-27,Restaurante,Sim
C004930,39,M,FR,,2024-01-11,Hotel,Não
C005212,24,F,PT,Porto,2023-04-03,Hotel,Não
C001167,64,M,PT,Coimbra,2024-03-21,Restaurante,Não
C006615,54,F,UK,,2024-09-30,Ambos,Sim
C006003,26,M,PT,Porto,2023-04-19,Restaurante,Não
C000972,31,F,UK,,2023-09-28,Hotel,Não
C002702,59,F,PT,Braga,2024-12-11,Restaurante,Não
C004496,68,F,PT,Porto,2023-11-10,Restaurante,Não
C006656,71,F,PT,Aveiro,2023-11-04,Restaurante,Não
C003848,34,M,ES,,2023-02-19,Restaurante,Não
C002369,24,F,PT,Porto,2023-12-21,Restaurante,Não
C004116,36,F,PT,Lisboa,2024-09-08,Restaurante,Não
C004781,46,M,FR,,2024-11-10,Hotel,Não
C004132,42,M,PT,Faro,2024-12-12,Restaurante,Não
C002951,61,M,ES,,2023-11-17,Restaurante,Não
C005626,40,M,PT,Aveiro,2023-06-17,Restaurante,Não
C006972,41,F,PT,Porto,2023-09-28,Ambos,Sim
C000525,29,F,PT,Lisboa,2024-08-06,Hotel,Não
C002456,65,M,PT,Porto,2024-11-11,Ambos,Não
C005017,18,M,UK,,2023-09-23,Hotel,Não
C001842,18,M,DE,,2023-11-24,Restaurante,Não
C005987,29,M,ES,,2024-07-14,Ambos,Sim
C000538,35,F,ES,,2024-03-02,Restaurante,Não
C002807,40,F,ES,,2023-02-08,Restaurante,Não
C005802,38,F,UK,,2024-01-19,Restaurante,Não
C005597,48,F,FR,,2024-07-07,Restaurante,Não
C007207,46,F,ES,,2023-03-15,Restaurante,Não
C007344,27,F,PT,Lisboa,2023-05-18,Restaurante,Não
C004342,45,M,Outro,,2023-01-03,Hotel,Não
C003176,29,F,PT,Braga,2023-05-31,Restaurante,Não
C000785,50,F,PT,Lisboa,2024-08-18,Hotel,Não
C004058,49,F,PT,Porto,2023-08-27,Restaurante,Não
C001410,37,F,FR,,2024-11-05,Restaurante,Não
C002538,56,M,ES,,2024-07-01,Restaurante,Não
C000155,46,M,PT,Lisboa,2023-08-05,Hotel,Não
C003010,34,F,FR,,2024-07-12,Hotel,Sim
C001687,34,M,UK,,2024-02-27,Restaurante,Não
C002902,35,M,ES,,2024-08-16,Hotel,Não
C007916,42,F,PT,Aveiro,2024-11-28,Restaurante,Sim
C007456,25,M,ES,,2024-10-26,Restaurante,Não
C004722,50,M,FR,,2023-09-27,Restaurante,Sim
C003864,38,F,FR,,2024-03-01,Restaurante,Não
C002734,27,M,PT,Porto,2023-01-14,Hotel,Não
C001896,36,M,PT,Porto,2023-03-22,Restaurante,Não
C005443,28,M,PT,Braga,2023-05-05,Hotel,Não
C000570,36,M,PT,Coimbra,2023-02-07,Restaurante,Não
C006710,37,F,FR,,2024-07-08,Restaurante,Sim
C005855,19,F,PT,Coimbra,2023-05-20,Hotel,Não
C001817,18,F,PT,Porto,2024-11-27,Hotel,Não
C002066,32,F,PT,Porto,2023-08-24,Restaurante,Sim
C000128,32,M,PT,Lisboa,2023-03-16,Restaurante,Sim
C003395,73,F,PT,Coimbra,2023-10-23,Restaurante,Sim
C003328,32,M,ES,,2023-12-05,Restaurante,Não
C007969,35,M,ES,,2023-03-08,Hotel,Não
C006103,23,M,DE,,2023-06-04,Restaurante,Não
C002976,43,F,ES,,2024-05-31,Hotel,Não
C000981,54,F,FR,,2024-09-11,Restaurante,Não
C002301,58,M,DE,,2024-01-22,Restaurante,Sim
C000191,34,F,PT,Aveiro,2023-11-20,Restaurante,Sim
C001140,53,F,UK,,2024-10-10,Restaurante,Não
C005089,43,F,PT,Porto,2023-11-15,Restaurante,Não
C000700,39,F,PT,Lisboa,2023-03-28,Hotel,Não
C007632,28,M,PT,Porto,2024-12-08,Restaurante,Sim
C000607,29,F,PT,Viseu,2024-04-04,Restaurante,Não
C004277,32,M,Outro,,2023-05-20,Restaurante,Sim
C000302,33,M,PT,Viseu,2023-05-19,Hotel,Não
C006641,24,F,PT,Lisboa,2024-10-17,Ambos,Sim
C003421,32,F,ES,,2024-02-08,Ambos,Sim
C007697,58,M,PT,Porto,2023-11-04,Restaurante,Sim
C001061,54,M,FR,,2023-04-14,Restaurante,Sim
C007759,19,M,PT,Porto,2023-06-04,Restaurante,Não
C007834,37,M,ES,,2023-04-10,Hotel,Não
C002566,35,M,UK,,2024-12-27,Restaurante,Não
C007985,45,F,FR,,2023-02-25,Restaurante,Não
C001070,47,M,PT,Outro,2023-10-06,Restaurante,Não
C002525,56,F,ES,,2023-08-28,Restaurante,Sim
C002206,49,F,PT,Lisboa,2023-10-29,Restaurante,Não
C001244,25,F,PT,Aveiro,2024-04-09,Hotel,Não
C007340,61,M,PT,Aveiro,2023-12-09,Restaurante,Sim
C000017,25,M,PT,Porto,2023-10-01,Restaurante,Não
C003121,34,M,UK,,2024-05-05,Restaurante,Não
C007972,52,M,PT,Aveiro,2024-03-15,Hotel,Não
C004643,38,M,ES,,2023-07-28,Hotel,Sim
C004755,33,M,UK,,2023-01-16,Restaurante,Não
C000816,18,F,FR,,2024-12-08,Restaurante,Não
C003068,42,M,PT,Braga,2023-07-09,Restaurante,Não
C007639,64,M,PT,Lisboa,2023-08-29,Restaurante,Não
C005601,38,M,UK,,2024-10-31,Restaurante,Não
C000960,49,F,ES,,2023-08-30,Ambos,Não
C007023,33,F,PT,Lisboa,2024-11-19,Restaurante,Sim
C006428,66,M,PT,Porto,2023-03-04,Hotel,Não
C004894,40,F,ES,,2024-12-03,Ambos,Não
C007445,18,F,FR,,2023-10-15,Restaurante,Não
C000226,59,F,PT,Braga,2024-10-12,Restaurante,Não
